,year,day,part,status,output,expected_output,error,code,kpass
12,2015,7,1,runtime_error,,46065,"  File ""/tmp/tmp5snge7_g/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def parse_instruction(instruction):
    instruction = instruction.split()
    if len(instruction) == 3:
        return instruction[0], instruction[1], instruction[2]
    else:
        return instruction[0], instruction[1]

def execute_instruction(instruction, wires):
    op, wire1, wire2 = parse_instruction(instruction)
    if op == 'value':
        wires[wire2] = int(wire1)
    elif op == 'AND':
        wires[wire2] = wires[wire1] & wires[wire2]
    elif op == 'OR':
        wires[wire2] = wires[wire1] | wires[wire2]
    elif op == 'LSHIFT':
        wires[wire2] = wires[wire1] << int(wire2)
    elif op == 'RSHIFT':
        wires[wire2] = wires[wire1] >> int(wire2)
    elif op == 'NOT':
        wires[wire2] = ~wires[wire1] & 0xFFFF

def main():
    wires = {}
    with open('",0.0
13,2015,7,2,part1_failed,,14134,,,
14,2015,8,1,wrong_output,"1670
",1371,,"
with open('input.txt') as f:
    lines = f.readlines()

total_code_chars = 0
total_memory_chars = 0
for line in lines:
    code_chars = len(line)
    memory_chars = len(eval(line))
    total_code_chars += code_chars
    total_memory_chars += memory_chars

print(total_code_chars - total_memory_chars)
",0.0
15,2015,8,2,part1_failed,,2117,,,
16,2015,9,1,runtime_error,,251,"Traceback (most recent call last):
  File ""/tmp/tmp59dazjma/tmp.py"", line 7, in <module>
    a, b, d = line.strip().split()
ValueError: too many values to unpack (expected 3)
","
from itertools import permutations

with open('input.txt') as f:
    distances = {}
    for line in f:
        a, b, d = line.strip().split()
        distances[a + b] = distances[b + a] = int(d)

    print(min(sum(distances[a + b] for a, b in zip(p, p[1:])) for p in permutations(distances)))
",0.0
17,2015,9,2,part1_failed,,898,,,
18,2015,10,1,timeout_error,,329356,TIMEOUT,"
def look_and_say(s):
    result = """"
    count = 1
    for i in range(1, len(s)):
        if s[i] == s[i - 1]:
            count += 1
        else:
            result += str(count) + s[i - 1]
            count = 1
    result += str(count) + s[-1]
    return result

s = input()
for i in range(40):
    s = look_and_say(s)
print(len(s))
",0.0
19,2015,10,2,part1_failed,,4666278,,,
20,2015,11,1,runtime_error,,vzbxxyzz,"  File ""/tmp/tmpzr3ntt_9/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import itertools

def is_valid(password):
    # Check length
    if len(password) != 8:
        return False

    # Check for increasing straight
    for i in range(len(password) - 2):
        if ord(password[i]) + 1 == ord(password[i + 1]) and ord(password[i + 1]) + 1 == ord(password[i + 2]):
            return True

    # Check for forbidden letters
    if 'i' in password or 'o' in password or 'l' in password:
        return False

    # Check for pairs
    pairs = set()
    for i in range(len(password) - 1):
        if password[i] == password[i + 1]:
            pairs.add(password[i])
    if len(pairs) < 2:
        return False

    return True

def next_password(password):
    # Increment password
    password = password.replace('z', 'a')
    for i in range(len(password) - 1, -1, -1):
        ",0.0
21,2015,11,2,part1_failed,,vzcaabcc,,,
22,2015,12,1,no_error,"111754
",111754,,"
import json
import sys

def sum_numbers(obj):
    total = 0
    if isinstance(obj, dict):
        for key, value in obj.items():
            total += sum_numbers(value)
    elif isinstance(obj, list):
        for item in obj:
            total += sum_numbers(item)
    elif isinstance(obj, int):
        total += obj
    return total

with open('input.txt', 'r') as f:
    data = json.load(f)
    print(sum_numbers(data))
",0.0
23,2015,12,2,wrong_output,"111754
",65402,,"
import json
import sys

def sum_numbers(obj):
    total = 0
    if isinstance(obj, dict):
        for key, value in obj.items():
            if value != ""red"":
                total += sum_numbers(value)
    elif isinstance(obj, list):
        for item in obj:
            total += sum_numbers(item)
    elif isinstance(obj, int):
        total += obj
    return total

with open('input.txt', 'r') as f:
    data = json.load(f)
    print(sum_numbers(data))
",0.0
24,2015,13,1,runtime_error,,733,"  File ""/tmp/tmpwjc4ymp9/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from itertools import permutations

def parse_input(input_file):
    happiness_dict = {}
    with open(input_file, 'r') as f:
        for line in f:
            line = line.strip()
            person1, person2, gain_or_lose, happiness = line.split()
            happiness = int(happiness)
            if gain_or_lose == 'gain':
                happiness_dict[(person1, person2)] = happiness
                happiness_dict[(person2, person1)] = -happiness
            else:
                happiness_dict[(person1, person2)] = -happiness
                happiness_dict[(person2, person1)] = happiness
    return happiness_dict

def find_optimal_seating(happiness_dict):
    people = list(happiness_dict.keys())
    max_happiness = -float('inf')
    for seating in permutations(people):
        total_happiness = 0
        for i in range(len(seating)):
            total_happiness += happiness_dict[(seating[i], seating[(i+1) % len(seating)])]
",0.0
25,2015,13,2,part1_failed,,725,,,
26,2015,14,1,runtime_error,,2655,"  File ""/tmp/tmpdo74yi_m/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def main():
    # Read input
    with open('input.txt', 'r') as f:
        lines = f.readlines()

    # Parse input
    reindeer = []
    for line in lines:
        name, speed, fly_time, rest_time = line.split()
        reindeer.append((name, int(speed), int(fly_time), int(rest_time)))

    # Calculate distance traveled by each reindeer
    distances = []
    for reindeer in reindeer:
        name, speed, fly_time, rest_time = reindeer
        distance = 0
        time_left = int(sys.argv[1])
        while time_left > 0:
            if time_left >= fly_time:
                distance += speed * fly_time
                time_left -= fly_time
            else:
                distance += speed * time_left
                time_left = 0
        distances.append((name, distance))

    # Print the winning reindeer
    max_distance = max(distances, key=lambda x: x[1])[1]
    for reindeer",0.0
27,2015,14,2,part1_failed,,1059,,,
28,2015,15,1,runtime_error,,21367368,"  File ""/tmp/tmpjvvxayer/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def main():
    with open('input.txt') as f:
        ingredients = [line.strip().split(': ') for line in f.readlines()]

    # Parse the ingredients into a dictionary
    ingredients_dict = {}
    for ingredient in ingredients:
        name, properties = ingredient
        properties = [int(x) for x in properties.split(', ')]
        ingredients_dict[name] = properties

    # Find all possible combinations of ingredients
    combinations = []
    for i in range(101):
        for j in range(101 - i):
            for k in range(101 - i - j):
                l = 100 - i - j - k
                combinations.append([i, j, k, l])

    # Calculate the total score for each combination
    max_score = 0
    for combination in combinations:
        # Calculate the total score for this combination
        score = 0
        for i, ingredient in enumerate(ingredients_dict):
            score += combination[i] * ingredients_dict[ingredient][0]
        for i, ingredient in enumerate(",0.0
29,2015,15,2,part1_failed,,1766400,,,
30,2015,16,1,runtime_error,,40,"  File ""/tmp/tmpajb08i9j/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def find_aunt_sue(input_file):
    with open(input_file, 'r') as f:
        aunt_sues = {}
        for line in f:
            aunt_sue_num, characteristics = line.split(':')
            aunt_sue_num = int(aunt_sue_num.strip())
            characteristics = characteristics.strip().split(' ')
            aunt_sues[aunt_sue_num] = {}
            for characteristic in characteristics:
                key, value = characteristic.split(':')
                aunt_sues[aunt_sue_num][key.strip()] = int(value.strip())

    gift = {
        'children': 3,
        'cats': 7,
        'samoyeds': 2,
        'pomeranians': 3,
        'akitas': 0,
        'vizslas': 0,
        'goldfish': 5,
        'trees': 3,
        'cars': 2,
        'perfumes': 1
    }

    for aunt_sue_num, characteristics in aunt_sues",0.0
31,2015,16,2,part1_failed,,241,,,
32,2015,17,1,wrong_output,"19
",1638,,"
with open('input.txt') as f:
    target = int(f.readline())
    containers = [int(line) for line in f]

combinations = 0
for i in range(1 << len(containers)):
    total = 0
    for j in range(len(containers)):
        if i & (1 << j):
            total += containers[j]
    if total == target:
        combinations += 1

print(combinations)
",0.0
33,2015,17,2,part1_failed,,17,,,
34,2015,18,1,runtime_error,,814,"  File ""/tmp/tmpohbwb15t/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def get_neighbors(grid, x, y):
    neighbors = []
    for i in range(x-1, x+2):
        for j in range(y-1, y+2):
            if i >= 0 and i < len(grid) and j >= 0 and j < len(grid[0]) and (i != x or j != y):
                neighbors.append(grid[i][j])
    return neighbors

def animate_grid(grid, steps):
    for _ in range(steps):
        new_grid = [['.' for _ in range(len(grid[0]))] for _ in range(len(grid))]
        for i in range(len(grid)):
            for j in range(len(grid[0])):
                neighbors = get_neighbors(grid, i, j)
                if grid[i][j] == '#':
                    if neighbors.count('#') == 2 or neighbors.count('#') == 3:
                        new_grid[i][j] = '#'
                else:
                    if neighbors.count('#') == 3:
                        new_grid[",0.0
35,2015,18,2,part1_failed,,924,,,
36,2015,19,1,wrong_output,"0
",518,,"
from itertools import product

def main():
    with open('input.txt') as f:
        rules = [line.strip().split(' => ') for line in f.readlines() if line.strip()]
        medicine = f.readline().strip()

    molecules = set()
    for rule in rules:
        for i, j in product(range(len(medicine)), repeat=2):
            if medicine[i:j] == rule[0]:
                molecules.add(medicine[:i] + rule[1] + medicine[j:])

    print(len(molecules))

if __name__ == '__main__':
    main()
",0.0
37,2015,19,2,part1_failed,,200,,,
38,2015,20,1,wrong_output,"2574
",776160,,"
with open('input.txt', 'r') as f:
    target = int(f.read())

house = 1
presents = 0
elf = 1

while presents < target:
    presents += elf * 10
    house += 1
    elf += 1

print(house)
",0.0
39,2015,20,2,part1_failed,,786240,,,
40,2015,21,1,runtime_error,,78,"  File ""/tmp/tmp9pch61hd/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
boss_hp, boss_damage, boss_armor = map(int, open('input.txt').read().splitlines())

# Initialize the player's stats
player_hp = 100
player_damage = 0
player_armor = 0

# Create a list of all the items in the shop
items = [
    {'name': 'Dagger', 'cost': 8, 'damage': 4, 'armor': 0},
    {'name': 'Shortsword', 'cost': 10, 'damage': 5, 'armor': 0},
    {'name': 'Warhammer', 'cost': 25, 'damage': 6, 'armor': 0},
    {'name': 'Longsword', 'cost': 40, 'damage': 7, 'armor': 0},
    {'name': 'Greataxe', 'cost': 74, 'damage': 8, 'armor': 0},

    {'name': 'Leather Armor', 'cost': 13, 'damage': 0, 'armor': 1},
    {'name': 'Chainmail Armor', 'cost':",0.0
41,2015,21,2,part1_failed,,148,,,
42,2015,22,1,runtime_error,,953,"  File ""/tmp/tmpsa1lk6b1/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def main():
    # Read input
    with open('input.txt', 'r') as f:
        boss_hp = int(f.readline())
        boss_damage = int(f.readline())

    # Initialize player stats
    player_hp = 50
    player_mana = 500

    # Initialize spell costs
    spell_costs = {
        'Magic Missile': 53,
        'Drain': 73,
        'Shield': 113,
        'Poison': 173,
        'Recharge': 229
    }

    # Initialize spell effects
    spell_effects = {
        'Magic Missile': lambda boss_hp: boss_hp - 4,
        'Drain': lambda boss_hp, player_hp: (boss_hp - 2, player_hp + 2),
        'Shield': lambda player_hp: player_hp + 7,
        'Poison': lambda boss_hp: boss_hp - 3,
        'Recharge': lambda player_mana: player_mana + 101
    ",0.0
43,2015,22,2,part1_failed,,1289,,,
44,2015,23,1,runtime_error,,307,"  File ""/tmp/tmpklsckbva/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def run_program(instructions):
    registers = {'a': 0, 'b': 0}
    pc = 0
    while pc < len(instructions):
        instruction = instructions[pc]
        if instruction.startswith('hlf'):
            register = instruction[4]
            registers[register] //= 2
            pc += 1
        elif instruction.startswith('tpl'):
            register = instruction[4]
            registers[register] *= 3
            pc += 1
        elif instruction.startswith('inc'):
            register = instruction[4]
            registers[register] += 1
            pc += 1
        elif instruction.startswith('jmp'):
            offset = int(instruction[4:])
            pc += offset
        elif instruction.startswith('jie'):
            register, offset = instruction[4:].split(', ')
            offset = int(offset)
            if registers[register] % 2 == 0:
                pc += offset
            else:
                pc += 1
        elif instruction.startswith('jio'):
            register, offset = instruction[4:].split(', ')
            offset",0.0
45,2015,23,2,part1_failed,,160,,,
46,2015,24,1,wrong_output,"776093850365240417
",10439961859,,"
with open('input.txt', 'r') as f:
    packages = [int(line.strip()) for line in f]

# Sort the packages in descending order
packages.sort(reverse=True)

# Find the minimum number of packages that can be evenly divided into three groups
min_packages = len(packages) // 3

# Find the quantum entanglement of the smallest group of packages
min_entanglement = 1
for i in range(min_packages):
    min_entanglement *= packages[i]

# Print the minimum quantum entanglement
print(min_entanglement)
",0.0
47,2015,24,2,part1_failed,,72050269,,,
48,2015,25,1,timeout_error,,9132360,TIMEOUT,"
def get_code(row, col):
    code = 20151125
    for _ in range(row + col - 2):
        code = (code * 252533) % 33554393
    return code

row, col = map(int, input().split(','))
print(get_code(row, col))
",0.0
49,2015,25,2,part1_failed,,,,,
50,2016,1,1,timeout_error,,287,TIMEOUT,"
import sys

def main():
    instructions = sys.stdin.readline().strip().split(',')
    x, y = 0, 0
    direction = 0  # 0 = north, 1 = east, 2 = south, 3 = west
    for instruction in instructions:
        turn = instruction[0]
        blocks = int(instruction[1:])
        if turn == 'R':
            direction = (direction + blocks) % 4
        elif turn == 'L':
            direction = (direction - blocks) % 4
        else:
            raise ValueError(""Invalid instruction: {}"".format(instruction))
        if direction == 0:
            y += blocks
        elif direction == 1:
            x += blocks
        elif direction == 2:
            y -= blocks
        elif direction == 3:
            x -= blocks
    print(abs(x) + abs(y))

if __name__ == '__main__':
    main()
",0.0
51,2016,1,2,part1_failed,,133,,,
52,2016,2,1,wrong_output,"7
",12578,,"
with open('input.txt', 'r') as f:
    instructions = [line.strip() for line in f.readlines()]

keypad = [[1, 2, 3], [4, 5, 6], [7, 8, 9]]
current_button = 5

for instruction in instructions:
    for move in instruction:
        if move == 'U' and current_button - 3 >= 0:
            current_button -= 3
        elif move == 'D' and current_button + 3 <= 8:
            current_button += 3
        elif move == 'L' and current_button % 3 != 0:
            current_button -= 1
        elif move == 'R' and current_button % 3 != 2:
            current_button += 1

print(current_button)
",0.0
53,2016,2,2,part1_failed,,516DD,,,
54,2016,3,1,no_error,"993
",993,,"
with open('input.txt', 'r') as f:
    count = 0
    for line in f:
        a, b, c = map(int, line.split())
        if a + b > c and a + c > b and b + c > a:
            count += 1
    print(count)
",0.0
55,2016,3,2,wrong_output,"993
",1849,,"
with open('input.txt', 'r') as f:
    count = 0
    for line in f:
        a, b, c = map(int, line.split())
        if a + b > c and a + c > b and b + c > a:
            count += 1
    print(count)
",0.0
56,2016,4,1,runtime_error,,245102,"Traceback (most recent call last):
  File ""/tmp/tmp2klvz3zv/tmp.py"", line 33, in <module>
    main()
  File ""/tmp/tmp2klvz3zv/tmp.py"", line 26, in main
    real_rooms = [room for room in rooms if is_real_room(room)]
  File ""/tmp/tmp2klvz3zv/tmp.py"", line 26, in <listcomp>
    real_rooms = [room for room in rooms if is_real_room(room)]
  File ""/tmp/tmp2klvz3zv/tmp.py"", line 5, in is_real_room
    name, sector_id, checksum = room.split('-')
ValueError: too many values to unpack (expected 3)
","
import collections

def is_real_room(room):
    name, sector_id, checksum = room.split('-')
    sector_id = int(sector_id)
    checksum = checksum[1:-1]

    # Count the letters in the name.
    letter_counts = collections.Counter(name)

    # Find the five most common letters.
    most_common_letters = letter_counts.most_common(5)

    # Check if the checksum is the five most common letters in order.
    for i, (letter, count) in enumerate(most_common_letters):
        if letter != checksum[i]:
            return False

    return True

def main():
    with open('input.txt') as f:
        rooms = f.readlines()

    real_rooms = [room for room in rooms if is_real_room(room)]

    sector_ids = [int(room.split('-')[1]) for room in real_rooms]

    print(sum(sector_ids))

if __name__ == '__main__':
    main()
",0.0
57,2016,4,2,part1_failed,,324,,,
58,2016,5,1,no_error,"1a3099aa
",1a3099aa,,"
import hashlib

def get_password(door_id):
    password = """"
    i = 0
    while len(password) < 8:
        hash = hashlib.md5((door_id + str(i)).encode()).hexdigest()
        if hash[:5] == ""00000"":
            password += hash[5]
        i += 1
    return password

with open(""input.txt"", ""r"") as f:
    door_id = f.read().strip()

print(get_password(door_id))
",0.0
59,2016,5,2,runtime_error,,694190cd,"Traceback (most recent call last):
  File ""/tmp/tmppmu5g4fd/tmp.py"", line 19, in <module>
    print(get_password(door_id))
  File ""/tmp/tmppmu5g4fd/tmp.py"", line 11, in get_password
    if password[pos] is None:
IndexError: list index out of range
","
import hashlib

def get_password(door_id):
    password = [None] * 8
    i = 0
    while None in password:
        hash = hashlib.md5((door_id + str(i)).encode()).hexdigest()
        if hash[:5] == ""00000"":
            pos = int(hash[5], 16)
            if password[pos] is None:
                password[pos] = hash[6]
        i += 1
    return """".join(password)

with open(""input.txt"", ""r"") as f:
    door_id = f.read().strip()

print(get_password(door_id))
",0.0
60,2016,6,1,no_error,"ygjzvzib
",ygjzvzib,,"
with open('input.txt', 'r') as f:
    matrix = [list(line.strip()) for line in f]

# Find the most frequent character in each column
most_frequent_characters = []
for column in range(len(matrix[0])):
    characters = [row[column] for row in matrix]
    most_frequent_character = max(set(characters), key=characters.count)
    most_frequent_characters.append(most_frequent_character)

# Combine the most frequent characters to form the error-corrected message
error_corrected_message = ''.join(most_frequent_characters)

print(error_corrected_message)
",0.0
61,2016,6,2,no_error,"pdesmnoz
",pdesmnoz,,"
with open('input.txt', 'r') as f:
    matrix = [list(line.strip()) for line in f]

# Find the least frequent character in each column
least_frequent_characters = []
for column in range(len(matrix[0])):
    characters = [row[column] for row in matrix]
    least_frequent_character = min(set(characters), key=characters.count)
    least_frequent_characters.append(least_frequent_character)

# Combine the least frequent characters to form the error-corrected message
error_corrected_message = ''.join(least_frequent_characters)

print(error_corrected_message)
",0.0
62,2016,7,1,wrong_output,"117
",115,,"
import re

def supports_tls(ip):
    hypernet_sequences = re.findall(r'\[.*?\]', ip)
    for hypernet_sequence in hypernet_sequences:
        if re.search(r'(.)(.)\2\1', hypernet_sequence):
            return False
    return re.search(r'(.)(.)\2\1', ip)

with open('input.txt') as f:
    ips = f.read().splitlines()

print(len([ip for ip in ips if supports_tls(ip)]))
",0.0
63,2016,7,2,part1_failed,,231,,,
64,2016,8,1,runtime_error,,115,"  File ""/tmp/tmpx8oyc0e4/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    instructions = f.read().splitlines()

screen = [['.'] * 50 for _ in range(6)]

for instruction in instructions:
    if instruction.startswith('rect'):
        a, b = map(int, instruction[5:].split('x'))
        for i in range(b):
            for j in range(a):
                screen[i][j] = '#'
    elif instruction.startswith('rotate row'):
        _, y, _, b = instruction.split()
        y = int(y[2:])
        b = int(b)
        screen[y] = screen[y][-b:] + screen[y][:-b]
    elif instruction.startswith('rotate column'):
        _, x, _, b = instruction.split()
        x = int(x[2:])
        b = int(b)
        new_screen = [['.'] * 50 for _ in range(6)]
        for i in range(6):
            new_screen[i][x] = screen[i - b][x]
        screen = new_",0.0
65,2016,8,2,part1_failed,,"####.####.####.#...##..#.####.###..####..###...##.
#....#....#....#...##.#..#....#..#.#......#.....#.
###..###..###...#.#.##...###..#..#.###....#.....#.
#....#....#......#..#.#..#....###..#......#.....#.
#....#....#......#..#.#..#....#.#..#......#..#..#.
####.#....####...#..#..#.#....#..#.#.....###..##..",,,
66,2016,9,1,wrong_output,"100541
",102239,,"
with open('input.txt', 'r') as f:
    data = f.read()

decompressed_length = 0
i = 0
while i < len(data):
    if data[i] == '(':
        marker_end = data.find(')', i)
        marker = data[i+1:marker_end]
        repeat_count = int(marker.split('x')[0])
        char_to_repeat = marker.split('x')[1]
        decompressed_length += repeat_count * len(char_to_repeat)
        i = marker_end + 1
    else:
        decompressed_length += 1
        i += 1

print(decompressed_length)
",0.0
67,2016,9,2,part1_failed,,10780403063,,,
68,2016,10,1,runtime_error,,118,"  File ""/tmp/tmpe_87vzcc/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_instruction(instruction):
    match = re.match(r'value (\d+) goes to bot (\d+)', instruction)
    if match:
        return ('value', int(match.group(1)), int(match.group(2)))
    match = re.match(r'bot (\d+) gives low to (\d+) and high to (\d+)', instruction)
    if match:
        return ('bot', int(match.group(1)), int(match.group(2)), int(match.group(3)))
    raise ValueError('Invalid instruction: {}'.format(instruction))

def execute_instruction(instruction, bots):
    if instruction[0] == 'value':
        bots[instruction[2]].append(instruction[1])
    elif instruction[0] == 'bot':
        if len(bots[instruction[1]]) == 2:
            bots[instruction[1]].sort()
            bots[instruction[2]].append(bots[instruction[1]][0])
            bots[instruction[3]].append(bots[instruction[1]][1])
            bots[instruction[1]] =",0.0
69,2016,10,2,part1_failed,,143153,,,
70,2016,11,1,runtime_error,,37,"  File ""/tmp/tmpv19pzzq7/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import defaultdict, deque
from itertools import combinations

def parse_input(filename):
    with open(filename) as f:
        floors = [line.strip().split(', ') for line in f]
    return floors

def is_valid_state(state):
    for floor in state:
        generators = [obj for obj in floor if obj[-1] == 'G']
        microchips = [obj for obj in floor if obj[-1] == 'M']
        for microchip in microchips:
            if microchip[:-1] not in generators and any(generator[:-1] in generators for generator in generators):
                return False
    return True

def get_next_states(state):
    next_states = []
    for floor, objects in enumerate(state):
        for combo in combinations(objects, 2):
            new_state = [obj for obj in state]
            new_state[floor] = [obj for obj in objects if obj not in combo]
            new_state[floor + 1] += combo
            if is_valid_state(new_state):
                next_states",0.0
71,2016,11,2,part1_failed,,61,,,
72,2016,12,1,runtime_error,,318083,"Traceback (most recent call last):
  File ""/tmp/tmpt4k21n3j/tmp.py"", line 10, in <module>
    registers[y] = registers[x]
KeyError: '1'
","
with open('input.txt') as f:
    instructions = [line.strip().split() for line in f]

registers = {'a': 0, 'b': 0, 'c': 0, 'd': 0}
pc = 0
while pc < len(instructions):
    instruction, x, y = instructions[pc]
    if instruction == 'cpy':
        registers[y] = registers[x]
    elif instruction == 'inc':
        registers[x] += 1
    elif instruction == 'dec':
        registers[x] -= 1
    elif instruction == 'jnz':
        if registers[x] != 0:
            pc += int(y) - 1
    pc += 1

print(registers['a'])
",0.0
73,2016,12,2,part1_failed,,9227737,,,
74,2016,13,1,runtime_error,,92,"  File ""/tmp/tmpje_dd8sb/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import sys

def is_open(x, y, fav_num):
    val = x*x + 3*x + 2*x*y + y + y*y
    val += fav_num
    bin_val = bin(val)[2:]
    return bin_val.count('1') % 2 == 0

def find_path(fav_num):
    queue = [(1, 1, 0)]
    visited = set()
    while queue:
        x, y, steps = queue.pop(0)
        if (x, y) == (31, 39):
            return steps
        if (x, y) not in visited and is_open(x, y, fav_num):
            visited.add((x, y))
            queue.append((x+1, y, steps+1))
            queue.append((x-1, y, steps+1))
            queue.append((x, y+1, steps+1))
            queue.append((x, y-1, steps+1))
    return -1

if __name",0.0
75,2016,13,2,part1_failed,,124,,,
76,2016,14,1,runtime_error,,23890,"Traceback (most recent call last):
  File ""/tmp/tmpr8580fln/tmp.py"", line 26, in <module>
    if is_key(hash):
  File ""/tmp/tmpr8580fln/tmp.py"", line 16, in is_key
    if s[j] == s[j + 1] == s[j + 2] == s[j + 3] == s[j + 4]:
IndexError: string index out of range
","
import hashlib

def md5(s):
    return hashlib.md5(s.encode()).hexdigest()

def key_stretch(s):
    for i in range(2016):
        s = md5(s)
    return s

def is_key(s):
    for i in range(len(s) - 2):
        if s[i] == s[i + 1] == s[i + 2]:
            for j in range(i + 3, i + 1003):
                if s[j] == s[j + 1] == s[j + 2] == s[j + 3] == s[j + 4]:
                    return True
    return False

with open('input.txt') as f:
    salt = f.read().strip()

i = 0
while True:
    hash = key_stretch(salt + str(i))
    if is_key(hash):
        print(i)
        break
    i += 1
",0.0
77,2016,14,2,part1_failed,,22696,,,
