,year,day,part,status,output,expected_output,error,code,kpass
23,2015,12,2,no_error,"65402
",65402,,"
import json

# Read the input file
with open('input.txt', 'r') as f:
    data = json.load(f)

# Calculate the sum of all numbers in the document
def sum_numbers(data):
    total = 0
    if isinstance(data, int):
        return data
    if isinstance(data, dict):
        if 'red' not in data.values():
            for value in data.values():
                total += sum_numbers(value)
    if isinstance(data, list):
        for value in data:
            total += sum_numbers(value)
    return total

result = sum_numbers(data)

# Print the result
print(result)
",0.0
24,2015,13,1,runtime_error,,733,"  File ""/tmp/tmpd70yamc2/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
# Read the input
names = []
happiness_changes = {}
with open('input.txt', 'r') as f:
    for line in f:
        person1, direction, amount, _, person2 = line.rstrip().split(' ')
        if direction == 'gain':
            amount = int(amount)
        else:
            amount = -int(amount)
        if person1 not in names:
            names.append(person1)
        if person2 not in names:
            names.append(person2)
        if (person1, person2) not in happiness_changes:
            happiness_changes[(person1, person2)] = amount

# Generate all possible permutations of names
import itertools
permutations = list(itertools.permutations(names))

# Find the maximum total change in happiness
max_happiness_change = -1
max_permutation = ()
for permutation in permutations:
    total_happiness_change = 0
    for i in range(len(permutation)):
        person1 = permutation[i]
        person2 = permutation[(i + 1) % len(permutation)]
",0.0
25,2015,13,2,part1_failed,,725,,,
26,2015,14,1,wrong_output,"88874
",2655,,"
def reindeer_distance(filename):
    with open(filename, ""r"") as f:
        contents = f.read().splitlines()
    
    reindeer_info = []
    for line in contents:
        words = line.split("" "")
        speed, duration, rest = int(words[3]), int(words[6]), int(words[13])
        reindeer_info.append([speed, duration, rest, 0, 0])

    for i in range(2503):
        for deer in reindeer_info:
            if deer[1] > 0:
                deer[3] += deer[0]
                deer[1] -= 1
            elif deer[2] > 0:
                deer[2] -= 1
            else:
                deer[1], deer[2] = deer[0], deer[2]

    return max(deer[3] for deer in reindeer_info)

print(reindeer_distance(""input.txt""))
",0.0
27,2015,14,2,part1_failed,,1059,,,
28,2015,15,1,runtime_error,,21367368,"  File ""/tmp/tmpa3a5w141/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from itertools import product
class Ingredient:
    def __init__(self, name, capacity, durability, flavor, texture, calories):
        self.name = name
        self.capacity = capacity
        self.durability = durability
        self.flavor = flavor
        self.texture = texture
        self.calories = calories

def evaluate(ingredients, used):
    scores = {
        'capacity': 0,
        'durability': 0,
        'flavor': 0,
        'texture': 0,
    }
    calories = 0
    for i, ingredient in enumerate(ingredients):
        scores['capacity'] += ingredient.capacity * used[i]
        scores['durability'] += ingredient.durability * used[i]
        scores['flavor'] += ingredient.flavor * used[i]
        scores['texture'] += ingredient.texture * used[i]
        calories += ingredient.calories * used[i]
    s = max(scores['capacity'], 0) * max(scores['durability'], 0) * max(scores['flavor'], 0) * max(scores['texture'], ",0.0
29,2015,15,2,part1_failed,,1766400,,,
30,2015,16,1,runtime_error,,40,"Traceback (most recent call last):
  File ""/tmp/tmpxs6asphs/tmp.py"", line 7, in <module>
    sue_data = [[int(j) for j in i] for i in sue_data]
  File ""/tmp/tmpxs6asphs/tmp.py"", line 7, in <listcomp>
    sue_data = [[int(j) for j in i] for i in sue_data]
  File ""/tmp/tmpxs6asphs/tmp.py"", line 7, in <listcomp>
    sue_data = [[int(j) for j in i] for i in sue_data]
ValueError: invalid literal for int() with base 10: 'goldfish'
","
with open('input.txt', 'r') as f:
    sue_data = f.read().strip('\n').split('\n')

sue_data = [i.split(':')[1].strip() for i in sue_data]
sue_data = [i.replace(',', '').split(' ') for i in sue_data]
sue_data = [[int(j) for j in i] for i in sue_data]

my_gift = [3, 7, 2, 3, 0, 0, 5, 3, 2, 1]

for sue in range(len(sue_data)):
    if sue_data[sue] == my_gift:
        print(sue + 1)
",0.0
31,2015,16,2,part1_failed,,241,,,
32,2015,17,1,timeout_error,,1638,TIMEOUT,"
from collections import Counter
from functools import lru_cache

def parse_input(path):
    with open(path) as f:
        return tuple(int(line) for line in f.readlines())

@lru_cache
def count_combinations(total, capacities):
    if total == 0:
        return 1
    if total < 0 or not capacities:
        return 0
    return sum(count_combinations(total - capacity, capacities[1:] + (capacities[0],))
               for capacity in capacities if total >= capacity)

def main(path):
    total, capacities = 150, tuple(sorted(parse_input(path)))
    return count_combinations(total, capacities)

if __name__ == ""__main__"":
    result = main(""input.txt"")
    print(f""Part 1: There are {result} ways to fit all eggnog into the containers."")
",0.0
33,2015,17,2,part1_failed,,17,,,
34,2015,18,1,wrong_output,"1097
",814,,"
with open('input.txt', 'r') as fd:
    grid = [[x == ""#"" for x in line.strip()] for line in fd]

def on_after_step(grid, x, y):
    n = sum([grid[(y+dy)%100][(x+dx)%100] for dy, dx in
              [(0, -1), (1, -1), (1, 0), (1, 1), (0, 1), (-1, 1), (-1, 0), (-1, -1)]])
    return grid[y][x] and n in (2, 3) or n == 3

for _ in range(100):
    newgrid = [[on_after_step(grid, x, y) for x in range(100)] for y in range(100)]
    grid = newgrid

print(sum([sum(row) for row in grid]))
",0.0
35,2015,18,2,part1_failed,,924,,,
36,2015,19,1,wrong_output,"635
",518,,"
import re

def parse_input(input):
  replacements = {}
  for line in input.splitlines():
    if '=>' in line:
      k, v = line.split(' => ')
      replacements.setdefault(k, []).append(v)
  molecule = input.splitlines()[-1]
  return replacements, molecule

def count_distinct_molecules(replacements, molecule):
  count = 0
  for pattern, values in replacements.items():
    for match in re.finditer(pattern, molecule):
      for value in values:
        new_molecule = molecule[:match.start()] + value + molecule[match.end():]
        if new_molecule not in molecule:
          count += 1
  return count

if __name__ == '__main__':
  with open('input.txt') as f:
    replacements, molecule = parse_input(f.read())
  print(count_distinct_molecules(replacements, molecule))
",0.0
37,2015,19,2,part1_failed,,200,,,
38,2015,20,1,wrong_output,"The lowest house number to receive at least 33100000 presents is 2006.
",776160,,"
import fileinput

# Read the input from the input file
with fileinput.input(files=['input.txt']) as f:
    presents = int(f.readline())

# Iterate over the house numbers, starting from 1
house_number = 1
total_presents = 0

# Calculate the total presents for each house until it reaches or exceeds the specified number
while total_presents < presents:
    # Iterate over the Elf numbers
    for elf_number in range(1, house_number + 1):
        # If the house number is divisible by the Elf number, add the Elf's presents to the total
        if house_number % elf_number == 0:
            total_presents += 10 * elf_number

    # Increment the house number
    house_number += 1

# Print the lowest house number that receives at least the specified number of presents
print(f""The lowest house number to receive at least {presents} presents is {house_number - 1}."")
",0.0
39,2015,20,2,part1_failed,,786240,,,
40,2015,21,1,runtime_error,,78,"  File ""/tmp/tmpkeq0vbeh/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
boss_hp, boss_damage, boss_armor = map(int, open(""input.txt"").read().splitlines()[1:])

class Player():
    def __init__(self, hp, damage=0, armor=0, rings=0, cost=0, build=""""):
        self.hp = hp
        self.damage = damage
        self.armor = armor
        self.rings = rings
        self.cost = cost
        self.build = build

weapons = [(""Dagger"", 8, 4, 0),
            (""Shortsword"", 10, 5, 0),
            (""Warhammer"", 25, 6, 0),
            (""Longsword"", 40, 7, 0),
            (""Greataxe"", 74, 8, 0) ]
armor = [(""None"", 0, 0),
           (""Leather"", 13, 0, 1),
           (""Chainmail"", 31, 0, 2),
           (""Splintmail"", 53, 0, 3),
           (""Bandedmail"",",0.0
41,2015,21,2,part1_failed,,148,,,
42,2015,22,1,runtime_error,,953,"  File ""/tmp/tmpfpm1dc58/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import defaultdict
max_cost = float('inf')
boss_hp, boss_atk = map(int, open('input.txt').read().splitlines()[2:])
effects = defaultdict(int)
spells = {
    'MM': (4, 53),
    'D': (2, 73),
    'S': (7, 113),
    'P': (3, 173),
    'R': (101, 229)
}

def update_player(hp, mana, cost):
    global min_cost
    mana -= cost
    effects['R'] = max(effects['R'], 5)  # don't cast if already active
    effects['S'] = max(effects['S'], 6)  # don't cast if already active
    while (effects['P'], effects['R'], effects['S']):
        effects['P'] = effects['P'] - 1 if effects['P'] else 0
        effects['R'] = effects['R'] - 1 if effects['R'] else 0
        effects['",0.0
43,2015,22,2,part1_failed,,1289,,,
44,2015,23,1,runtime_error,,307,"Traceback (most recent call last):
  File ""/tmp/tmp8pj21w74/tmp.py"", line 9, in <module>
    arg = int(arg)
ValueError: invalid literal for int() with base 10: 'a, +18'
","
with open('input.txt') as file:
    program = file.read().splitlines()
    registers = {'a': 0, 'b': 0}
    ptr = 0

    while 0 <= ptr < len(program):
        instruction, _, arg = program[ptr].partition(' ')
        arg = int(arg)

        if instruction == 'hlf':
            registers[arg] //= 2
            ptr += 1
        elif instruction == 'tpl':
            registers[arg] *= 3
            ptr += 1
        elif instruction == 'inc':
            registers[arg] += 1
            ptr += 1
        elif instruction == 'jmp':
            ptr += arg
        elif instruction == 'jie':
            ptr += arg if registers[arg] % 2 == 0 else 1
        elif instruction == 'jio':
            ptr += arg if registers[arg] == 1 else 1

    print(""Register 'b' final value:"", registers['b'])
",0.0
45,2015,23,2,part1_failed,,160,,,
46,2015,24,1,runtime_error,,10439961859,"Traceback (most recent call last):
  File ""/tmp/tmp8rer5ioo/tmp.py"", line 7, in <module>
    if len(first[i])==len(first[0]):
TypeError: object of type 'int' has no len()
","
weights=[int(x) for x in open(""input.txt"").read().split()]
weights.sort()
first=sorted([x for x in weights if x*weights[0]<weights[-1]*weights[-2]])
quantum=first[0]
for i in range(1,len(first)):
    if len(first[i])==len(first[0]):
        quantum=min(quantum,first[i][0])
print(quantum)
",0.0
47,2015,24,2,part1_failed,,72050269,,,
48,2015,25,1,runtime_error,,9132360,"  File ""/tmp/tmpe3fnqxzs/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def _coprime(a: int, b: int) -> int:
    while b:
        a, b = b, a % b
    return a

def _mulinv(a: int, m: int) -> int:
    b, u, v = m, 1, 0
    while b:
        q, r = a // b, a % b
        a, b = b, r
        u, v = v, u - q * v
    assert _coprime(a, m) == 1
    assert (u % m + m) % m == 0
    return (u % m + m) % m

prev = int('20151125')
multiplier = 252533
divisor = 33554393
row = col = x = y = input_row = input_col = 0
inp = input().split()[4:]
print(inp)
for inp_row, inp_col in zip(int(inp[0]), int(inp[1])):
    y, x = (row + inp_",0.0
49,2015,25,2,part1_failed,,,,,
50,2016,1,1,runtime_error,,287,"Traceback (most recent call last):
  File ""/tmp/tmpglkiqa0c/tmp.py"", line 7, in <module>
    turn, distance = point[0], int(point[1:])
ValueError: invalid literal for int() with base 10: 'L2'
","
with open('input.txt') as f:
    line = f.readline()
heading = 0 
x, y = (0, 0)
for point in line.split("",""):
    turn, distance = point[0], int(point[1:])
    heading += 1 if turn == 'R' else -1
    heading %= 4
    x += distance * ([0, 1, 0, -1])[heading]
    y += distance * ([1, 0, -1, 0])[heading]
print(abs(x)+abs(y))
",0.0
51,2016,1,2,part1_failed,,133,,,
52,2016,2,1,runtime_error,,12578,"  File ""/tmp/tmp8facebo2/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def get_code(instructions):
  """"""
  Get the bathroom code from the given instructions.

  Args:
    instructions (str): The instructions for getting the bathroom code.

  Returns:
    str: The bathroom code.
  """"""

  # Create a keypad with the given layout.
  keypad = [
    [1, 2, 3],
    [4, 5, 6],
    [7, 8, 9]
  ]

  # Start at the ""5"" button.
  row, col = 1, 1

  # Process the instructions.
  code = """"
  for instruction in instructions.splitlines():
    for move in instruction:
      if move == ""U"" and row > 0:
        row -= 1
      elif move == ""D"" and row < 2:
        row += 1
      elif move == ""L"" and col > 0:
        col -= 1
      elif move == ""R"" and col < 2:
        col += 1

    # Add the current button to the code.
    code += str",0.0
53,2016,2,2,part1_failed,,516DD,,,
54,2016,3,1,no_error,"993
",993,,"
with open('input.txt') as f:
    data = f.readlines()

count = 0
for line in data:
    nums = [int(x) for x in line.rstrip().split()]
    t = 0
    if nums[0] + nums[1] > nums[2]:
        t += 1
    if nums[0] + nums[2] > nums[1]:
        t += 1
    if nums[1] + nums[2] > nums[0]:
        t += 1
    if t >= 3:
        count += 1

print(count)
",0.0
55,2016,3,2,runtime_error,,1849,"Traceback (most recent call last):
  File ""/tmp/tmpm9aat4gu/tmp.py"", line 15, in <module>
    if num[0] + num[1] > num[2]:
IndexError: string index out of range
","
with open('input.txt') as f:
    data = f.read()

lines = data.splitlines()
# transpose
lines = [list(x) for x in zip(*lines)]
groups = [iter(x) for x in lines]

count = 0
for nums in zip(*groups, *groups, *groups):
    t = 0
    for i, num in enumerate(nums, start=1):
        other = nums[i:]
        if num[0] + num[1] > num[2]:
            t += 1
        if num[0] + num[2] > num[1]:
            t += 1
        if num[1] + num[2] > num[0]:
            t += 1
    if t >= 3:
        count += 1

print(count)
",0.0
56,2016,4,1,runtime_error,,245102,"Traceback (most recent call last):
  File ""/tmp/tmp6w6shqxj/tmp.py"", line 8, in <module>
    name, _, sector_id, checksum = line.strip().partition(""-"")
ValueError: not enough values to unpack (expected 4, got 3)
","
from collections import Counter

sector_ids = []

with open(""input.txt"", ""r"") as f:
    for line in f:
        name, _, sector_id, checksum = line.strip().partition(""-"")
        checksum = checksum[1:-1]
        letter_counts = Counter(name)
        most_common = sorted(letter_counts, key=lambda l: (-letter_counts[l], l))[:5]
        if """".join(most_common) == checksum:
            sector_ids.append(int(sector_id))

print(sum(sector_ids))
",0.0
57,2016,4,2,part1_failed,,324,,,
58,2016,5,1,wrong_output,"f97c354d
",1a3099aa,,"
import hashlib

door_id = 'reyedfim'

found_characters = []
i = 0
while len(found_characters) < 8:
    md5_hash = hashlib.md5((door_id + str(i)).encode('utf-8')).hexdigest()
    if md5_hash.startswith('00000'):
        found_characters.append(md5_hash[5])
    i += 1

password = ''.join(found_characters)
print(password)
",0.0
59,2016,5,2,part1_failed,,694190cd,,,
60,2016,6,1,no_error,ygjzvzib,ygjzvzib,,"
with open('input.txt') as f:
  lines = f.readlines()
msg_len = len(lines[0])-1

for i in range(msg_len):
    col_chars = [l[i] for l in lines]
    most_frequent_char = max(col_chars, key=col_chars.count)
    print(most_frequent_char, end='')
",0.0
61,2016,6,2,no_error,pdesmnoz,pdesmnoz,,"
with open('input.txt') as f:
  lines = f.readlines()
msg_len = len(lines[0])-1

for i in range(msg_len):
    col_chars = [l[i] for l in lines]
    least_frequent_char = min(col_chars, key=col_chars.count)
    print(least_frequent_char, end='')
",0.0
62,2016,7,1,wrong_output,"2000
",115,,"
def task(input_file):
    with open(input_file) as f:
        words = set()
        for line in f:
            for word in line.split():
                words.add(word.strip('.,!?""').lower())
        print(len(words))


if __name__ == ""__main__"":
    task(""input.txt"")
",0.0
63,2016,7,2,part1_failed,,231,,,
64,2016,8,1,runtime_error,,115,"  File ""/tmp/tmp1tvl736e/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

class Screen:
    def __init__(self, width, height):
        self.width = width
        self.height = height
        self.pixels = [['.' for _ in range(width)] for _ in range(height)]

    def rect(self, a, b):
        for i in range(b):
            for j in range(a):
                self.pixels[i][j] = '#'

    def rotate_row(self, y, b):
        self.pixels[y] = self.pixels[y][-b:] + self.pixels[y][:-b]

    def rotate_column(self, x, b):
        for y in range(b):
            temp = self.pixels[-1][x]
            for i in reversed(range(self.height)):
                self.pixels[i][x] = self.pixels[i-1][x]
            self.pixels[0][x] = temp

    def count_lit_pixels(self):
        count = 0
        for row in self.pixels:
            for pixel in row:
                if pixel ==",0.0
65,2016,8,2,part1_failed,,"####.####.####.#...##..#.####.###..####..###...##.
#....#....#....#...##.#..#....#..#.#......#.....#.
###..###..###...#.#.##...###..#..#.###....#.....#.
#....#....#......#..#.#..#....###..#......#.....#.
#....#....#......#..#.#..#....#.#..#......#..#..#.
####.#....####...#..#..#.#....#..#.#.....###..##..",,,
66,2016,9,1,wrong_output,"0
",102239,,"
with open('input.txt') as f:
  data = f.read()

stack = [('', 1)]
result = ''

for char in data:
    if char in '()':
        if char == '(':
            stack.append((result, int(stack[-1][1])))
            result = ''
        else:
            times, count = stack.pop()
            result = times*count + result

print(len(result))
",0.0
67,2016,9,2,part1_failed,,10780403063,,,
68,2016,10,1,runtime_error,,118,"  File ""/tmp/tmpcvivsmq2/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import fileinput

class Bot(object):
  def __init__(self, number, low_receiver, high_receiver, low_type, high_type):
    self.number = number
    self.low_receiver = low_receiver
    self.high_receiver = high_receiver
    self.low_type = low_type
    self.high_type = high_type
    self.chips = []

  def __repr__(self):
    return ""Bot(%d, %d, %d, %s, %s)"" % (
      self.number, self.low_receiver, self.high_receiver, self.low_type, self.high_type)

class Output(object):
  def __init__(self, number):
    self.number = number
    self.chips = []

bots = []
outputs = []
for line in fileinput.input():
  line = line.strip()
  if line.startswith('value'):
    value, bot = line[6:].split(' goes to bot ')
    bot = int(bot)
    bots[bot].chips.append(int(",0.0
69,2016,10,2,part1_failed,,143153,,,
70,2016,11,1,runtime_error,,37,"  File ""/tmp/tmpmeovc7g1/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import defaultdict, Counter
from heapq import heappush, heappop

data = [l for l in open(""input.txt"", ""r"").read().split(""\n"") if l]
floor_map = defaultdict(list)
for row in data:
    tokens = row.split("" "")
    floor = int(row.split(""Floor "")[1].split()[0])
    item_type, item_name, *rest = row.split("" "")
    if ""Generator"" in row:
        item_type = ""generator""
    elif ""microchip"" in row:
        item_type = ""chip""
    floor_map[floor].append((item_type, item_name))

pairs = Counter()
for generator, chips in floor_map.items():
    for chip in chips:
        if ""chip"" in chip:
            pairs[(chip[1], generator[1])] = 1

def valid(chips, generators, chip, generator, chipfloor, generatorfloor):
    is_valid = True
    for chip in chips:
        if chip[1] not in generators:
            is_valid",0.0
71,2016,11,2,part1_failed,,61,,,
72,2016,12,1,runtime_error,,318083,"  File ""/tmp/tmp0rj4obe_/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
inp = """"""cpy 1 a
cpy 1 b
cpy 26 d
jnz c 2
jnz 1 5
cpy 7 c
inc d
dec c
jnz c -2
cpy a c
inc a
dec b
jnz b -2
cpy c b
dec d
jnz d -6
cpy 18 c
cpy 11 d
inc a
dec d
jnz d -2
dec c
jnz c -5""""""

regs = {'a': 0, 'b': 0, 'c': 0, 'd': 0}
p = inp.splitlines()
i = 0
while 0 <= i < len(p):
    l = p[i].split()
    if l[0] == ""cpy"":
        try:
            regs[l[2]] = int(l[1])
        except:
            regs[l[2]] = regs[l[1]]
    elif l[0] == ""inc"":
        regs[l[1]] += 1
    elif l[0] == ""dec"":",0.0
73,2016,12,2,part1_failed,,9227737,,,
74,2016,13,1,runtime_error,,92,"  File ""/tmp/tmp6ckm7235/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
# Read the input file
with open('input.txt') as f:
    favorite_number = int(f.read())

# Function to calculate the number of steps required to reach a certain point
def calculate_steps(x, y, favorite_number):
    # Calculate the sum of the values
    value = x*x + 3*x + 2*x*y + y + y*y + favorite_number

    # Convert the sum to binary representation
    binary = bin(value)[2:]

    # Count the number of 1s in the binary representation
    ones = binary.count('1')

    # If the number of 1s is even, it's an open space. Otherwise, it's a wall.
    if ones % 2 == 0:
        return 0
    else:
        return 1

# Initialize the starting point
start_x = 1
start_y = 1

# Initialize the destination point
end_x = 31
end_y = 39

# Initialize the number of steps
steps = 0

# Loop until the destination is reached",0.0
75,2016,13,2,part1_failed,,124,,,
